Step	dt	Time	fbody_x	fbody_y	fbody_z	dy_tip	
172	0.000145797	0.0264658	0	-1.05e+06	0	-0.355897	
173	0.000145872	0.0266116	0	-1.05e+06	0	-0.359768	
174	0.000145952	0.0267575	0	-1.05e+06	0	-0.363659	
175	0.000146037	0.0269035	0	-1.05e+06	0	-0.367571	
176	0.000146126	0.0270495	0	-1.05e+06	0	-0.371502	
177	0.000146218	0.0271956	0	-1.05e+06	0	-0.375453	
178	0.000146312	0.0273418	0	-1.05e+06	0	-0.379424	
179	0.000146409	0.0274882	0	-1.05e+06	0	-0.383415	
180	0.000146487	0.0276346	0	-1.05e+06	0	-0.387424	
181	0.000146533	0.0277811	0	-1.05e+06	0	-0.39145	
182	0.00014658	0.0279276	0	-1.05e+06	0	-0.395494	
183	0.000146628	0.0280742	0	-1.05e+06	0	-0.399555	
184	0.000146675	0.0282208	0	-1.05e+06	0	-0.403632	
185	0.000146714	0.0283675	0	-1.05e+06	0	-0.407724	
186	0.000146745	0.0285142	0	-1.05e+06	0	-0.411832	
187	0.000146767	0.0286609	0	-1.05e+06	0	-0.415955	
188	0.000146785	0.0288077	0	-1.05e+06	0	-0.420091	
189	0.000146805	0.0289545	0	-1.05e+06	0	-0.424241	
190	0.000146827	0.0291013	0	-1.05e+06	0	-0.428404	
191	0.000146851	0.0292481	0	-1.05e+06	0	-0.43258	
192	0.000146876	0.029395	0	-1.05e+06	0	-0.436769	
193	0.0001469	0.0295418	0	-1.05e+06	0	-0.440969	
194	0.000146924	0.0296887	0	-1.05e+06	0	-0.44518	
195	0.000146952	0.0298357	0	-1.05e+06	0	-0.449402	
196	0.000146981	0.0299826	0	-1.05e+06	0	-0.453635	
197	0.000147012	0.0301296	0	-1.05e+06	0	-0.457877	
198	0.000147044	0.0302766	0	-1.05e+06	0	-0.462129	
199	0.000147077	0.0304236	0	-1.05e+06	0	-0.46639	
200	0.000147112	0.0305707	0	-1.05e+06	0	-0.470659	
201	0.000147147	0.0307178	0	-1.05e+06	0	-0.474936	
202	0.000147184	0.030865	0	-1.05e+06	0	-0.479221	
203	0.000147222	0.0310122	0	-1.05e+06	0	-0.483512	
204	0.000147259	0.0311594	0	-1.05e+06	0	-0.487809	
205	0.000147288	0.0313067	0	-1.05e+06	0	-0.492112	
206	0.000147316	0.0314539	0	-1.05e+06	0	-0.49642	
207	0.000147344	0.0316013	0	-1.05e+06	0	-0.500732	
208	0.000147358	0.0317486	0	-1.05e+06	0	-0.505048	
209	0.00014737	0.031896	0	-1.05e+06	0	-0.509366	
210	0.000147382	0.0320433	0	-1.05e+06	0	-0.513687	
211	0.000147396	0.0321907	0	-1.05e+06	0	-0.518009	
212	0.000147411	0.0323381	0	-1.05e+06	0	-0.522333	
213	0.000147428	0.0324855	0	-1.05e+06	0	-0.526657	
214	0.000147434	0.0326329	0	-1.05e+06	0	-0.530981	
