Step	dt	Time	fEnd_x	fEnd_y	fEnd_z	dy_tip	
281	0.000692444	0.193192	0	-1300	0	-0.0467628	
282	0.000692443	0.193885	0	-1300	0	-0.0469545	
283	0.000692442	0.194577	0	-1300	0	-0.0471494	
284	0.000692442	0.19527	0	-1300	0	-0.0473478	
285	0.000692442	0.195962	0	-1300	0	-0.0475498	
286	0.000692442	0.196655	0	-1300	0	-0.0477554	
287	0.000692442	0.197347	0	-1300	0	-0.0479647	
288	0.000692443	0.198039	0	-1300	0	-0.0481779	
289	0.000692443	0.198732	0	-1300	0	-0.0483948	
290	0.000692443	0.199424	0	-1300	0	-0.0486156	
291	0.000692442	0.200117	0	-1300	0	-0.0488401	
292	0.00069244	0.200809	0	-1300	0	-0.0490684	
293	0.000692438	0.201502	0	-1300	0	-0.0493003	
294	0.000692434	0.202194	0	-1300	0	-0.0495357	
295	0.000692429	0.202887	0	-1300	0	-0.0497744	
296	0.000692423	0.203579	0	-1300	0	-0.0500162	
297	0.000692415	0.204271	0	-1300	0	-0.0502608	
298	0.000692405	0.204964	0	-1300	0	-0.0505079	
299	0.000692394	0.205656	0	-1300	0	-0.0507571	
300	0.000692382	0.206349	0	-1300	0	-0.051008	
301	0.000692368	0.207041	0	-1300	0	-0.0512601	
302	0.000692353	0.207733	0	-1300	0	-0.0515129	
303	0.000692338	0.208426	0	-1300	0	-0.051766	
304	0.000692322	0.209118	0	-1300	0	-0.0520187	
305	0.000692305	0.20981	0	-1300	0	-0.0522706	
306	0.00069229	0.210503	0	-1300	0	-0.0525212	
307	0.000692274	0.211195	0	-1300	0	-0.0527699	
308	0.00069226	0.211887	0	-1300	0	-0.0530162	
309	0.000692247	0.212579	0	-1300	0	-0.0532599	
310	0.000692236	0.213272	0	-1300	0	-0.0535003	
311	0.000692227	0.213964	0	-1300	0	-0.0537374	
312	0.00069222	0.214656	0	-1300	0	-0.0539708	
313	0.000692216	0.215348	0	-1300	0	-0.0542003	
314	0.000692215	0.216041	0	-1300	0	-0.0544259	
315	0.000692216	0.216733	0	-1300	0	-0.0546477	
316	0.00069222	0.217425	0	-1300	0	-0.0548656	
317	0.000692226	0.218117	0	-1300	0	-0.0550798	
318	0.000692236	0.21881	0	-1300	0	-0.0552906	
319	0.000692247	0.219502	0	-1300	0	-0.0554982	
320	0.000692261	0.220194	0	-1300	0	-0.0557031	
321	0.000692277	0.220886	0	-1300	0	-0.0559057	
322	0.000692294	0.221579	0	-1300	0	-0.0561063	
323	0.000692313	0.222271	0	-1300	0	-0.0563056	
324	0.000692332	0.222963	0	-1300	0	-0.0565038	
325	0.000692351	0.223655	0	-1300	0	-0.0567017	
326	0.000692371	0.224348	0	-1300	0	-0.0568995	
327	0.00069239	0.22504	0	-1300	0	-0.0570978	
328	0.000692408	0.225733	0	-1300	0	-0.057297	
329	0.000692425	0.226425	0	-1300	0	-0.0574974	
330	0.000692441	0.227117	0	-1300	0	-0.0576994	
331	0.000692455	0.22781	0	-1300	0	-0.0579031	
332	0.000692467	0.228502	0	-1300	0	-0.0581089	
333	0.000692477	0.229195	0	-1300	0	-0.0583167	
334	0.000692484	0.229887	0	-1300	0	-0.0585266	
335	0.00069249	0.23058	0	-1300	0	-0.0587387	
336	0.000692492	0.231272	0	-1300	0	-0.0589527	
337	0.00069248	0.231965	0	-1300	0	-0.0591686	
338	0.000692469	0.232657	0	-1300	0	-0.0593862	
339	0.000692457	0.23335	0	-1300	0	-0.0596051	
340	0.000692446	0.234042	0	-1300	0	-0.0598251	
341	0.000692436	0.234735	0	-1300	0	-0.060046	
342	0.000692427	0.235427	0	-1300	0	-0.0602674	
343	0.00069242	0.236119	0	-1300	0	-0.0604889	
344	0.000692413	0.236812	0	-1300	0	-0.0607103	
345	0.000692409	0.237504	0	-1300	0	-0.0609313	
346	0.000692405	0.238197	0	-1300	0	-0.0611516	
347	0.000692403	0.238889	0	-1300	0	-0.061371	
348	0.000692403	0.239581	0	-1300	0	-0.0615893	
349	0.000692403	0.240274	0	-1300	0	-0.0618063	
350	0.000692393	0.240966	0	-1300	0	-0.0620221	
351	0.000692384	0.241659	0	-1300	0	-0.0622364	
352	0.000692375	0.242351	0	-1300	0	-0.0624494	
353	0.000692367	0.243043	0	-1300	0	-0.062661	
354	0.000692359	0.243736	0	-1300	0	-0.0628715	
355	0.000692352	0.244428	0	-1300	0	-0.0630808	
356	0.000692345	0.245121	0	-1300	0	-0.0632892	
357	0.000692339	0.245813	0	-1300	0	-0.0634969	
358	0.000692334	0.246505	0	-1300	0	-0.0637041	
359	0.00069233	0.247198	0	-1300	0	-0.063911	
360	0.000692326	0.24789	0	-1300	0	-0.0641178	
361	0.000692323	0.248582	0	-1300	0	-0.0643249	
362	0.000692321	0.249275	0	-1300	0	-0.0645324	
363	0.00069232	0.249967	0	-1300	0	-0.0647406	
364	0.00069232	0.250659	0	-1300	0	-0.0649497	
