Step	dt	Time	fEnd_x	fEnd_y	fEnd_z	dy_tip	
415	0.00128906	0.545982	0	-500	0	-0.0848706	
416	0.00128904	0.547271	0	-500	0	-0.0850895	
417	0.00128901	0.54856	0	-500	0	-0.0853087	
418	0.00128898	0.549849	0	-500	0	-0.0855279	
419	0.00128896	0.551138	0	-500	0	-0.0857472	
420	0.00128893	0.552427	0	-500	0	-0.0859666	
421	0.0012889	0.553716	0	-500	0	-0.086186	
422	0.00128888	0.555005	0	-500	0	-0.0864054	
423	0.00128885	0.556294	0	-500	0	-0.0866249	
424	0.00128882	0.557583	0	-500	0	-0.0868445	
425	0.0012888	0.558872	0	-500	0	-0.0870642	
426	0.00128877	0.56016	0	-500	0	-0.0872841	
427	0.00128874	0.561449	0	-500	0	-0.0875044	
428	0.00128871	0.562738	0	-500	0	-0.0877251	
429	0.00128868	0.564027	0	-500	0	-0.0879463	
430	0.00128866	0.565315	0	-500	0	-0.0881682	
431	0.00128863	0.566604	0	-500	0	-0.0883909	
432	0.0012886	0.567893	0	-500	0	-0.0886145	
433	0.00128857	0.569181	0	-500	0	-0.0888392	
434	0.00128854	0.57047	0	-500	0	-0.0890651	
435	0.00128851	0.571758	0	-500	0	-0.0892924	
436	0.00128849	0.573047	0	-500	0	-0.0895212	
437	0.00128846	0.574335	0	-500	0	-0.0897517	
438	0.00128843	0.575624	0	-500	0	-0.0899839	
439	0.00128841	0.576912	0	-500	0	-0.090218	
440	0.00128838	0.578201	0	-500	0	-0.0904541	
441	0.00128836	0.579489	0	-500	0	-0.0906923	
442	0.00128834	0.580777	0	-500	0	-0.0909327	
443	0.00128832	0.582066	0	-500	0	-0.0911753	
444	0.0012883	0.583354	0	-500	0	-0.0914202	
445	0.00128828	0.584642	0	-500	0	-0.0916674	
446	0.00128826	0.585931	0	-500	0	-0.091917	
447	0.00128825	0.587219	0	-500	0	-0.0921689	
448	0.00128823	0.588507	0	-500	0	-0.0924231	
449	0.00128822	0.589795	0	-500	0	-0.0926797	
450	0.00128821	0.591083	0	-500	0	-0.0929385	
451	0.0012882	0.592372	0	-500	0	-0.0931995	
452	0.00128819	0.59366	0	-500	0	-0.0934627	
453	0.00128818	0.594948	0	-500	0	-0.0937279	
454	0.00128818	0.596236	0	-500	0	-0.0939951	
455	0.00128817	0.597524	0	-500	0	-0.0942642	
456	0.00128817	0.598813	0	-500	0	-0.0945349	
457	0.00128817	0.600101	0	-500	0	-0.0948073	
458	0.00128817	0.601389	0	-500	0	-0.0950812	
459	0.00128816	0.602677	0	-500	0	-0.0953565	
460	0.00128817	0.603965	0	-500	0	-0.0956329	
461	0.00128817	0.605253	0	-500	0	-0.0959105	
462	0.00128817	0.606542	0	-500	0	-0.096189	
463	0.00128817	0.60783	0	-500	0	-0.0964682	
464	0.00128817	0.609118	0	-500	0	-0.0967481	
465	0.00128818	0.610406	0	-500	0	-0.0970286	
466	0.00128818	0.611694	0	-500	0	-0.0973094	
467	0.00128818	0.612982	0	-500	0	-0.0975906	
468	0.00128819	0.614271	0	-500	0	-0.0978719	
469	0.00128819	0.615559	0	-500	0	-0.0981533	
470	0.00128819	0.616847	0	-500	0	-0.0984347	
471	0.00128819	0.618135	0	-500	0	-0.098716	
472	0.0012882	0.619423	0	-500	0	-0.0989971	
473	0.0012882	0.620712	0	-500	0	-0.0992781	
474	0.0012882	0.622	0	-500	0	-0.0995589	
475	0.0012882	0.623288	0	-500	0	-0.0998395	
476	0.0012882	0.624576	0	-500	0	-0.10012	
477	0.0012882	0.625864	0	-500	0	-0.1004	
478	0.0012882	0.627153	0	-500	0	-0.10068	
479	0.0012882	0.628441	0	-500	0	-0.10096	
480	0.0012882	0.629729	0	-500	0	-0.10124	
481	0.0012882	0.631017	0	-500	0	-0.10152	
482	0.0012882	0.632305	0	-500	0	-0.1018	
483	0.00128819	0.633594	0	-500	0	-0.102081	
484	0.00128819	0.634882	0	-500	0	-0.102361	
485	0.00128819	0.63617	0	-500	0	-0.102643	
486	0.00128819	0.637458	0	-500	0	-0.102924	
487	0.00128818	0.638746	0	-500	0	-0.103207	
488	0.00128818	0.640035	0	-500	0	-0.10349	
489	0.00128818	0.641323	0	-500	0	-0.103775	
490	0.00128818	0.642611	0	-500	0	-0.10406	
491	0.00128817	0.643899	0	-500	0	-0.104347	
492	0.00128817	0.645187	0	-500	0	-0.104635	
493	0.00128817	0.646475	0	-500	0	-0.104924	
494	0.00128817	0.647764	0	-500	0	-0.105215	
