Step	dt	Time	fEnd_x	fEnd_y	fEnd_z	dy_tip	
224	0.00139438	0.309546	0	-500	0	-0.0318803	
225	0.00139439	0.31094	0	-500	0	-0.0320533	
226	0.0013944	0.312335	0	-500	0	-0.0322262	
227	0.0013944	0.313729	0	-500	0	-0.0323996	
228	0.00139441	0.315124	0	-500	0	-0.0325736	
229	0.00139442	0.316518	0	-500	0	-0.0327486	
230	0.00139443	0.317912	0	-500	0	-0.0329248	
231	0.00139443	0.319307	0	-500	0	-0.0331026	
232	0.00139444	0.320701	0	-500	0	-0.0332823	
233	0.00139444	0.322096	0	-500	0	-0.0334641	
234	0.00139444	0.32349	0	-500	0	-0.0336481	
235	0.00139444	0.324885	0	-500	0	-0.0338347	
236	0.00139444	0.326279	0	-500	0	-0.0340237	
237	0.00139443	0.327673	0	-500	0	-0.0342154	
238	0.00139441	0.329068	0	-500	0	-0.0344097	
239	0.0013944	0.330462	0	-500	0	-0.0346067	
240	0.00139438	0.331857	0	-500	0	-0.0348063	
241	0.00139437	0.333251	0	-500	0	-0.0350085	
242	0.00139437	0.334645	0	-500	0	-0.0352134	
243	0.00139436	0.33604	0	-500	0	-0.0354209	
244	0.00139436	0.337434	0	-500	0	-0.0356311	
245	0.00139436	0.338829	0	-500	0	-0.035844	
246	0.00139436	0.340223	0	-500	0	-0.0360597	
247	0.00139436	0.341617	0	-500	0	-0.0362781	
248	0.00139437	0.343012	0	-500	0	-0.0364994	
249	0.00139437	0.344406	0	-500	0	-0.0367233	
250	0.00139438	0.3458	0	-500	0	-0.0369499	
251	0.00139438	0.347195	0	-500	0	-0.037179	
252	0.00139439	0.348589	0	-500	0	-0.0374104	
253	0.00139439	0.349984	0	-500	0	-0.0376437	
254	0.00139439	0.351378	0	-500	0	-0.0378786	
255	0.00139438	0.352772	0	-500	0	-0.0381147	
256	0.00139438	0.354167	0	-500	0	-0.0383516	
257	0.00139437	0.355561	0	-500	0	-0.0385887	
258	0.00139436	0.356955	0	-500	0	-0.0388255	
259	0.00139436	0.35835	0	-500	0	-0.0390615	
260	0.00139435	0.359744	0	-500	0	-0.0392962	
